,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
44,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,2,0,0,0,0,0,0,3,0,5,0,1,0,0,3,3,0,5,0,2,5,0,0,5,1,5,0,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,2,0,5,5,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0
45,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,3,0,2,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,1,4,1,0,3,0,0,5,5,0,2,0,2,0,4,0
46,0,2,4,0,4,0,0,0,1,2,3,0,0,4,0,0,2,3,0,0,1,0,0,0,0,0,4,0,0,2,5,0,1,4,0,0,3,0,0,4,0,0,3,2,1,2,0,5,0,0,0,0,0,5,5,0,3,0,4,3,0,1,0,2,0,0,3,0,2,0,0,5,5,0,0,2,5,2,1,0,0,3,0,0,2,0,1,0,1,0,0,0,5,0,5,0,1,0,3,2,0,0,3,0,0,0,0,0,4,0,0,1,5,0,5,3,0,0,3,4,3,0,0,0,3,0,2,5,4,3,0,0,5,0,0,0,0,2,5,0,5,0,0,5,0,0,0,0,3,2
47,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,3,4,3,3,0,4,0,0,4,0,4,0,0,0,0,0,1,0,0,5,0,2,5,0,2,0,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0
48,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,5,4,1,0,0,3,1,0,0,0,0,0,0,0,0,5,1,3,0,2,0,0,5,3,0,0,4,0,1,0,0,0,2,0,1,0,0,3,1,0,2,0,0,0,3,0,0,1,0,0,0,2,5,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,4,2,0,0,2,0,3,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,5,0,1,3,0,3,5,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,1,0,1,0,3,0,0,2,1,4,0,0,3,0
49,4,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,5,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0
50,0,0,2,0,4,0,4,0,5,0,0,0,0,3,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,4,0,2,1,0,0,2,0,4,0,1,0,0,4,0,3,0,0,0,0,1,0,0,0,2,0,2,2,4,0,0,3,0,0,3,0,4,4,5,2,0,0,2,1,0,0,2,3,0,0,2,1,4,2,1,0,0,0,4,0,3,0,0,3,4,5,2,0,0,0,3,5,0,5,0,0,0,0,5,0,0,0,4,4,0,5,0,0,0,0,0,0,2,1,3,1,3,0,5,3,0,1,0,0,0,0,0,3,1,0,3,2,0,4,2
51,2,0,0,4,0,0,2,0,0,0,5,0,0,0,0,0,5,2,4,0,0,1,1,2,1,0,1,0,0,0,2,0,0,0,4,0,0,3,2,0,1,1,0,5,0,0,1,5,5,0,0,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,4,0,0,2,0,3,1,0,0,0,2,5,2,0,2,0,0,0,0,0,5,0,0,0,0,1,0,5,0,0,4,3,0,4,0,0,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,5,5,0,5,3,4,1,0,0,5,4,4,0,0,4,4,4,1,0,5,0
52,0,0,2,5,0,0,3,3,0,0,0,5,0,3,2,0,0,0,5,0,2,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,3,0,0,0,0,0,0,0,0,0,5,5,1,3,0,0,0,1,5,4,0,1,1,4,0,1,1,0,1,2,0,4,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,5,4,0,5,0,0,0,0,0,5,3,3,0,5,0,0,0,0,0,2,3,0,0,1,4,1,4,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,2,0,0,1,0,4,0,4,2,5,0,3
53,1,2,0,0,3,0,0,0,0,0,0,0,0,3,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,1,0,0,5,0,0,5,0,0,0,4,0,0,2,0,0,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,4,2,0,0,5,0,2,0,1,2,1,2,0,3,3,2,0,0,0,0,0,1,2,2,0,0,5,0,0,0,0,0,0,2,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,2,5,0,0
54,0,1,1,0,0,0,0,0,1,2,4,2,3,0,0,0,4,1,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,4,1,0,0,4,1,0,0,5,2,5,0,3,5,0,2,0,0,0,0,1,0,4,0,1,0,0,1,3,0,0,3,0,4,1,1,0,0,0,0,0,1,3,4,0,0,0,0,1,0,2,0,0,4,0,4,0,0,2,0,0,4,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,2,2,0,0,2,0,0,5,4,0,0,0,1,0,0,0,0,0,5,1,1,3
55,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,4,4,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0
56,3,0,0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,5,0,5,0,0,0,0,0,0,2,0,0,0,0,5,5,4,4,0,1,1,1,2,0,0,0,0,4,0,0,0,2,0,2,0,0,0,3,0,0,5,0,1,4,2,0,0,0,4,0,3,2,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,1,0,2,0,0,0,0,3,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,4,2,5,2,3,5,4,0,4,0
57,0,0,4,5,3,0,1,2,3,5,0,0,0,2,2,5,0,0,5,0,4,0,0,5,0,2,0,4,0,5,0,0,0,0,5,0,0,4,3,1,3,0,0,0,0,0,2,0,4,0,0,5,3,0,0,2,3,5,3,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,1,2,2,5,0,0,1,1,0,0,0,1,2,0,1,5,3,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,4,5,0,4,0,0,3,0,0,0,0,0,4,5,5,3,2,1,0,0,3,0,0,0,0,4,4,1,0,0,3,0,0,0,4,2,4,0,1,3,0,0,0
58,1,2,3,0,1,0,3,0,0,0,0,0,4,0,3,0,3,0,0,0,0,5,2,4,3,4,0,0,0,2,3,5,1,2,1,0,0,1,0,3,0,4,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,5,3,3,4,0,1,5,3,0,0,2,0,0,2,0,0,0,0,4,2,0,0,2,5,0,0,2,0,0,4,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,3,0,3,0,0,4,1,2,0,2,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0
59,0,0,0,0,0,3,4,4,2,0,0,0,4,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,4,0,0,4,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,3,4,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,1,5,5,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0
60,5,0,0,0,0,0,0,4,2,3,0,2,0,1,3,3,0,0,0,0,4,0,0,0,1,0,3,0,0,0,1,0,0,2,0,0,5,0,5,0,0,0,0,0,2,0,4,5,5,0,2,0,0,0,5,3,0,0,0,1,0,0,0,0,2,0,5,0,3,0,0,0,0,3,0,0,0,4,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,0,1,0,2,3,0,0,0,5,0,4,0,0,4,5,0,4,5,0,1,0,4,2,0,0,0,0,0,5,1,0,0,0,1,0,3,5,1,0,0,0,2,0,0,0,4,2,5,0,2,0
61,0,4,0,4,2,0,0,3,0,0,0,0,3,0,0,5,3,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,3,0,0,0,0,4,0,0,5,0,0,0,0,5,2,0,0,0,3,0,0,2,0,3,2,1,1,5,4,4,0,0,0,2,4,2,0,3,5,0,0,0,5,0,2,0,2,0,5,0,5,3,5,2,0,0,4,0,0,0,0,5,0,0,0,0,1,0,2,5,0,0,3,0,2,4,0,0,1,0,0,0,5,0,0,5,0,3,0,5,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
62,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,4,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,0,1,3,4,0,0,3,0,1,0,5,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,2,0,0,0,5,0,0,0,4,0,0,2,0,0,0
63,3,2,3,1,5,4,0,0,0,0,0,0,0,1,0,5,0,2,4,3,0,2,0,3,5,0,0,0,0,3,5,0,2,4,5,5,0,5,1,4,3,4,3,0,3,1,0,0,3,1,2,2,0,0,0,2,0,3,2,0,0,5,0,3,2,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,1,0,2,2,0,5,0,1,0,2,0,0,0,0,3,0,0,0,4,1,3,0,0,5,0,0,2,1,5,5,0,1,0,0,2,0,0,4,0,0,3,1,0,2,0,4,0,2,5,0,0,0,4,2,0,0,5,2,0,2,5,0,0,0,0,3,0,2,4
64,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,2,0,3,0,3,0,0,1,3,4,5,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,0,1,0,0,2,0,2,0,0,0,0,0,4,4,0,0,0,5,0,0,5,3,0,0,1,0,2,0,4,0,0,5,2,0,5,0,0,0,5,2,2,5,0,0,0,2,3,0
65,0,0,0,2,0,0,2,5,0,0,0,0,0,2,0,0,0,0,2,4,2,0,0,2,0,0,3,0,0,0,3,0,4,0,5,0,5,0,0,0,0,0,0,5,5,0,2,2,0,0,0,0,0,3,1,2,0,0,3,5,0,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,2,4,0,5,0,0,1,0,0,5,0,0,4,4,0,5,0,0,5,2,0,0,0,0,0,4,0,0,0,0,1,3,0,5,1,0,0,0,0,0,3,1,3,0,2,0,0,0,0,0,5,4,0,0,4,0,0,4,0,0,0,0
66,5,4,0,4,5,0,0,0,3,0,0,4,0,0,2,0,2,0,4,1,5,3,0,2,4,2,0,0,1,0,0,4,1,3,0,0,1,2,0,0,5,5,0,0,2,5,3,0,3,0,3,3,3,3,5,4,0,3,0,0,0,1,0,0,0,0,4,1,1,3,1,0,0,5,0,0,4,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,2,0,3,0,1,0,1,0,4,4,0,2,0,0,2,1,0,0,0,3,4,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,2,0,5,0,0,5,2
67,0,0,1,0,2,5,0,0,0,0,0,0,0,5,1,5,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,2,3,0,3,0,0,0,5,1,0,0,0,0,0,0,1,0,2,2,5,0,3,0,4,0,3,0,1,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,5,5,2,1,3,0,0,0,3,0,4,1,5,0,3,0,0,4,4,5,5,1,1,5,0,2,0,0,5,5,1,2,5,3,4,2,0,0,0,0,3,0,0,0,3,0,0,2,0,4,0,4,4,5,0,2,0,0,0,0,3,0,5,4,0,0,1,0,1,0,3,2
68,0,2,0,3,4,0,2,0,1,1,0,3,5,0,0,0,0,4,0,0,5,3,2,5,2,0,0,0,2,0,5,0,0,1,5,0,2,0,3,0,0,2,2,4,0,5,3,0,0,0,0,1,4,3,5,0,5,1,4,2,0,0,5,0,0,0,3,0,0,1,0,4,0,4,0,5,0,2,2,0,0,0,1,1,4,0,0,0,2,1,0,2,0,0,0,0,4,0,4,3,2,0,2,0,3,3,0,0,0,2,2,4,0,5,3,0,0,5,0,0,0,0,0,0,0,2,4,0,0,0,0,2,1,0,5,0,2,0,0,5,5,4,0,0,4,2,0,0,2,0
69,0,4,0,2,0,0,5,0,5,0,0,0,0,1,0,0,3,3,0,3,0,0,0,0,0,0,3,0,2,2,1,0,3,5,0,0,5,0,4,0,0,5,0,4,0,4,0,0,1,2,0,2,4,0,0,0,3,5,0,4,0,3,1,0,0,2,0,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,2,0,0,0,0,4,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,2,0,0,2,4,3,0,4,0,5,3,3,0,2,0,4,5,4,0,0,5,0,0,5,2,0,1,5,2,0
70,5,0,3,0,0,0,0,0,2,4,0,1,4,1,0,3,4,3,2,0,0,1,1,5,0,0,0,0,0,5,0,0,4,5,1,0,0,1,0,0,3,4,1,1,0,4,0,0,0,0,3,2,0,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,3,0,0,3,4,3,3,1,2,0,0,0,0,0,0,0,0,2,0,2,4,0,2,3,0,3,0,5,0,4,0,0,1,2,2,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,2,0,0,2,4,0,4,0,0,0,1,0,3,0,4,0,5,0
71,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,2,0,0,0,2,0,0,4,2,5,3,5,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,3,0,0,5,5,1,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,4,0,1,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
72,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,5,3,0,3,0,4,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,5,0,5,0,0,0,2,0,0,4,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,5,0,0,2,0,0,3,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,4,0,3,0,2,0,0,3,4,0,0,0,0
73,0,0,3,4,4,0,4,0,0,1,5,3,0,0,2,0,3,0,0,4,0,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,2,0,0,0,0,3,4,0,4,0,0,2,0,0,0,5,2,0,0,2,0,0,0,2,0,0,5,3,0,4,0,3,0,5,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,1,0,4,0,2,0,0,2,0,1,0,4,0,1,2,3,0,5,0,0,0,5,5,5,2,0,0,0,1,5,0,1,0,0,0,3,0,1,0,0,5,3,3,2,0,2,0,0,0,3,0,5,5,4,2,0,0,1,0
74,0,4,3,0,0,2,0,5,0,0,0,0,0,4,0,5,0,0,0,0,2,0,0,0,0,4,2,5,0,0,0,0,0,5,0,0,0,3,0,0,4,0,4,0,0,2,2,0,0,0,0,0,4,3,0,0,0,3,0,3,4,0,0,4,0,0,0,0,0,0,3,0,0,0,4,1,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,4,2,0,0,3,4,0,5,2,3,0,5,5,0,0,0,0,4,0,5,5,0,4,0,0,0,0,2,0,0,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,2
75,5,5,0,0,5,0,4,0,3,0,3,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,5,0,3,0,0,0,2,0,0,3,1,0,1,0,3,0,0,0,0,0,3,3,0,1,0,2,1,0,4,0,5,1,0,0,1,0,2,0,0,0,0,2,1,2,0,0,1,1,5,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
76,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,5,2,0,0,2,0,5,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,2,3,5,0,0,0,0,0,3,0
77,3,0,4,0,2,0,0,0,0,0,0,4,0,0,2,1,2,2,2,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,3,4,2,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,3,1,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,5,0,4,0,0,4,1,0,0,0,0,0,3,5,0,5,0,0,0,0,0,1,3,0,1,0,3,0,4,5,1,0,0,3,0,5,0,5,0,4,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,5,4,0,4
78,0,0,3,0,0,2,1,5,0,0,0,3,0,5,3,1,0,0,2,0,0,0,0,4,0,1,3,3,0,4,0,0,3,0,3,0,0,4,1,4,3,0,2,0,1,0,5,0,0,0,0,4,0,0,4,0,1,0,1,3,1,0,0,0,0,4,4,0,0,0,4,0,0,0,1,0,0,0,0,3,5,4,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,4,0,0,3,0,0,0,0,2,3,0,0,0,1,0,0,2,0,0,3,5,2,0,5,0,3,2,4,1,0,0,0,4,0,0,2,0,0,0,0,0,0
79,5,0,0,0,0,1,0,0,0,4,3,3,2,5,0,0,0,1,0,5,0,2,0,4,0,4,0,1,5,0,0,5,0,0,3,5,0,0,2,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,4,2,0,3,0,0,0,0,3,4,3,0,5,5,1,5,0,0,5,2,1,5,4,0,3,0,0,2,5,1,2,5,5,1,0,0,2,0,0,0,0,0,0,0,0,0,2,5
80,3,0,0,0,0,2,0,4,0,0,0,1,3,1,0,1,0,0,4,0,1,4,5,0,0,5,3,4,5,3,4,3,0,3,1,0,0,4,0,0,0,2,0,0,0,3,0,0,0,0,3,2,3,0,0,4,0,0,0,0,0,4,3,0,0,0,0,4,1,0,1,0,4,0,0,0,2,0,3,5,0,0,0,0,1,5,4,2,5,3,0,0,0,0,4,0,0,2,0,4,0,0,0,2,0,0,0,0,3,0,5,5,3,5,0,0,0,0,0,3,3,1,0,0,4,0,3,3,0,0,2,4,0,2,0,0,0,3,5,0,0,0,0,1,4,0,5,4,3,4
81,0,1,0,0,1,0,0,1,0,0,4,4,0,0,0,0,4,0,0,0,2,0,0,2,0,5,4,1,1,0,0,2,3,1,4,0,4,0,0,3,0,0,0,0,0,0,0,1,0,5,4,0,0,5,0,0,3,4,2,4,1,0,0,0,2,5,0,0,0,0,2,0,1,0,3,1,5,0,0,0,0,0,0,0,0,3,2,0,0,4,4,0,0,4,0,0,4,0,5,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,5,0,0,3,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,0,0,0,0,0
82,3,0,0,4,4,0,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,0,4,0,0,1,0,0,0,5,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,5,0,0,2,0,0,3,0,0,0,5,3,0,0,0,3,3,0,0,0,0,0,0,0,5,1,0,5,0,0
83,4,0,4,0,0,0,2,0,0,3,2,0,0,1,5,2,0,0,3,1,0,0,0,0,4,0,1,2,0,0,2,4,0,0,3,0,0,1,3,2,1,4,0,0,0,2,0,2,0,5,1,0,0,0,0,3,2,1,0,5,0,0,0,1,4,2,3,4,4,5,0,0,1,3,4,2,0,4,2,4,0,4,0,0,0,5,0,4,4,1,1,0,0,3,3,2,0,4,5,0,0,0,1,0,0,0,5,0,2,2,0,2,2,4,2,3,4,3,0,0,0,0,5,0,0,1,0,0,0,2,4,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,4,0,5,0
84,1,2,0,0,0,5,0,3,0,1,0,0,3,3,2,1,2,0,1,0,0,0,4,1,4,4,0,0,3,0,5,1,0,4,1,3,0,4,0,5,0,5,0,2,0,0,1,0,4,2,2,0,1,4,0,1,0,0,4,0,0,0,5,0,2,3,0,0,0,0,0,5,0,3,5,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,1,4,4,0,0,0,5,0,5,5,4,0,0,0,0,2,5,0,0,0,0,0,4,1,0,5,0,0,0,0,5,0,0,0,0,3,0,4,5,0,5,0,3,0,3,0,0,0,4,4,0,0,0,2,0,2,5,3,0
85,5,0,0,1,5,0,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,0,3,4,0,1,0,0,2,5,1,4,0,0,4,0,3,2,0,0,0,2,2,1,2,0,0,0,4,3,0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,5,1,0,2,5,0,0,2,4,4,0,3,4,0,0,0,1,1,1,4,0,0,1,0,1,2,4,0,0,0,0,3,5,2,0,2,0,5,0,0,3,5,0,5,0,0,0,4,5,4,0,0,3,3,0,0,4,0,3,3,5,0,0,4,0,0,0,1,0,0,5,0,0,0,1,0,1,0,0,3,0,0,4,3
86,0,4,5,0,0,1,0,0,0,0,3,0,3,2,4,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,5,0,2,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1,4,5,0,0,0,0,0,1,0,1,0,5,0,0,0,1,0,0,0,2,2,4,1,5,5,3,3,0,0,3,2,0,0,4,1,0,1,5,1,0,3,3,0,0,0,1,1,3,0,3,2,0,4,0,0,2,0,0,0,2,0,1,0,0,4,4,0,0,0,3,3,0,0,0,0,0,4,0,3,1,0,5,0,0,0,4,0,0,4,3,0,0,2,0,0
87,5,0,1,0,0,1,0,0,0,0,0,3,5,5,1,4,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,5,0,0,0,5,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,4,0,3,0,5,3,0,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,4
88,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,2,0,0,0,0,5,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,2,1,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,2,2,1,0,0,0,4,1,0,0,0,0,0,1,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0
